TimeStamp,Sample No,X-AxisA,Y-AxisA,Z-AxisA,X-AxisG,Y-AxisG,Z-AxisG,X-AxisM,Y-AxisM,Z-AxisM,Class
2760,52,-0.806640625,-0.1142578125,0.083984375,-105.1328125,19.234375,55.5234375,-7.0,-17.66666603088379,-221.1666717529297,NotFall
2834,53,-0.847900390625,-0.164794921875,0.070556640625,-117.0625,9.0390625,55.46875,-7.5,-18.33333396911621,-220.6666717529297,NotFall
2863,54,-0.9267578125,-0.169677734375,0.044189453125,-108.2265625,-3.140625,41.828125,-8.833333015441895,-18.66666603088379,-220.6666717529297,NotFall
2899,55,-1.006103515625,-0.32568359375,0.035888671875,-94.2109375,-13.890625,29.546875,-10.5,-18.5,-223.5,NotFall
2990,56,-0.96630859375,-0.394287109375,-0.008544921875,-76.3515625,-24.3203125,28.8984375,-12.16666698455811,-19.0,-225.1666717529297,NotFall
3031,57,-0.966796875,-0.349365234375,0.109375,-71.765625,-19.7265625,44.7109375,-14.8333330154419,-18.0,-224.1666717529297,NotFall
3077,58,-0.886962890625,-0.393798828125,0.1552734375,-99.6484375,-8.1953125,43.1953125,-15.3333330154419,-16.83333396911621,-227.5,NotFall
3114,59,-0.87646484375,-0.345703125,0.263427734375,-121.2421875,4.5859375,41.2265625,-15.66666698455811,-18.33333396911621,-226.8333282470703,NotFall
3143,60,-0.87646484375,-0.345703125,0.263427734375,-121.2421875,4.5859375,41.2265625,-15.66666698455811,-18.33333396911621,-226.8333282470703,NotFall
3166,61,-1.005859375,-0.31005859375,0.3916015625,-85.1953125,1.296875,37.7734375,-17.66666603088379,-18.0,-227.3333282470703,NotFall
3184,62,-1.005859375,-0.31005859375,0.3916015625,-85.1953125,1.296875,37.7734375,-17.66666603088379,-18.0,-227.3333282470703,NotFall
3208,63,-1.050537109375,-0.38671875,0.614990234375,-31.9296875,-24.1640625,25.0859375,-19.0,-19.33333396911621,-226.6666717529297,NotFall
3263,64,-0.93994140625,-0.26220703125,0.567626953125,-25.7578125,-23.9375,22.375,-19.66666603088379,-17.5,-225.6666717529297,NotFall
3339,65,-0.92236328125,-0.319580078125,0.521484375,0.125,-35.6328125,22.78125,-19.33333396911621,-19.33333396911621,-226.6666717529297,NotFall
3499,66,-0.827880859375,-0.488037109375,0.6474609375,-17.421875,-50.859375,6.09375,-19.83333396911621,-17.33333396911621,-230.1666717529297,NotFall
3687,67,-0.620849609375,-0.43896484375,0.706298828125,-37.0859375,-7.4609375,-19.15625,20.16666603088379,-13.5,-192.6666717529297,NotFall
3759,68,-0.728759765625,-0.332275390625,0.630126953125,-39.6796875,-1.3203125,-42.2734375,16.83333396911621,-13.3333330154419,-234.5,NotFall
3788,69,-0.728759765625,-0.332275390625,0.630126953125,-39.6796875,-1.3203125,-42.2734375,16.83333396911621,-13.3333330154419,-234.5,NotFall
3819,70,-0.7412109375,-0.251953125,0.672119140625,-26.21875,4.6640625,-67.0234375,18.0,-12.0,-193.0,NotFall
3858,71,-0.723876953125,-0.108154296875,0.669677734375,-35.03125,10.9609375,-87.3828125,13.3333330154419,-11.8333330154419,-194.3333282470703,NotFall
3976,72,-0.939208984375,-0.00927734375,0.692626953125,-13.921875,17.0546875,-87.171875,12.3333330154419,-9.666666984558105,-195.6666717529297,NotFall
4005,73,-0.879638671875,0.131103515625,0.75732421875,-16.4609375,29.5546875,-81.765625,9.166666984558105,-9.166666984558105,-194.1666717529297,NotFall
4028,74,-0.879638671875,0.131103515625,0.75732421875,-16.4609375,29.5546875,-81.765625,9.166666984558105,-9.166666984558105,-194.1666717529297,NotFall
4047,75,-0.7421875,0.048828125,0.55078125,-7.046875,31.09375,-72.0,8.0,-11.3333330154419,-193.3333282470703,NotFall
4070,76,-0.7421875,0.048828125,0.55078125,-7.046875,31.09375,-72.0,8.0,-11.3333330154419,-193.3333282470703,NotFall
4101,77,-0.74267578125,0.2392578125,0.58837890625,-17.453125,30.171875,-67.75,7.0,-11.8333330154419,-195.0,NotFall
4136,78,-0.7919921875,0.30810546875,0.468994140625,-16.890625,22.90625,-60.3984375,4.333333492279053,-8.833333015441895,-192.5,NotFall
4157,79,-0.7919921875,0.30810546875,0.468994140625,-16.890625,22.90625,-60.3984375,4.333333492279053,-8.833333015441895,-192.5,NotFall
4192,80,-0.8818359375,0.382080078125,0.4951171875,-32.5,16.421875,-72.1640625,3.333333253860474,-6.166666507720947,-195.5,NotFall
4273,81,-0.834716796875,0.24462890625,0.52001953125,10.203125,11.8046875,-58.1953125,2.0,-6.0,-194.8333282470703,NotFall
4345,82,-0.73779296875,0.38623046875,0.531005859375,3.2421875,3.3359375,-45.59375,2.166666746139526,-5.833333492279053,-195.5,NotFall
4427,83,-0.660888671875,0.35302734375,0.475341796875,34.5234375,1.0078125,-29.21875,1.333333373069763,-7.5,-194.6666717529297,NotFall
4517,84,-0.758544921875,0.298583984375,0.48193359375,18.9921875,-0.4296875,-17.7578125,2.0,-4.833333492279053,-196.8333282470703,NotFall
4589,85,-0.74951171875,0.43798828125,0.66357421875,50.3515625,-11.1953125,-3.9609375,4.5,-3.833333253860474,-198.5,NotFall
4621,86,-0.6748046875,0.2314453125,0.697998046875,30.171875,-14.453125,-3.7421875,6.5,-3.833333253860474,-198.5,NotFall
4652,87,-0.6748046875,0.2314453125,0.697998046875,30.171875,-14.453125,-3.7421875,6.5,-3.833333253860474,-198.5,NotFall
4677,88,-0.707763671875,0.311279296875,0.665283203125,28.1484375,-16.859375,0.421875,7.833333492279053,-2.666666746139526,-199.0,NotFall
4732,89,-0.6748046875,0.244873046875,0.756591796875,32.6328125,-16.1484375,4.84375,8.166666984558105,-3.0,-199.6666717529297,NotFall
4772,90,-0.7509765625,0.225830078125,0.66845703125,13.1640625,-11.4921875,3.765625,10.0,-2.0,-199.5,NotFall
4796,91,-0.7509765625,0.225830078125,0.66845703125,13.1640625,-11.4921875,3.765625,10.0,-2.0,-199.5,NotFall
4830,92,-0.681884765625,0.268798828125,0.66650390625,12.9609375,-10.671875,8.7578125,11.0,-2.166666746139526,-198.1666717529297,NotFall
4844,93,-0.681884765625,0.268798828125,0.66650390625,12.9609375,-10.671875,8.7578125,11.0,-2.166666746139526,-198.1666717529297,NotFall
4886,94,-0.683349609375,0.2724609375,0.7109375,11.1484375,-7.4921875,8.3515625,10.8333330154419,-1.5,-201.0,NotFall
4983,95,-0.75,0.2587890625,0.666259765625,2.1015625,-1.3203125,6.171875,13.16666698455811,-0.8333333134651184,-199.8333282470703,NotFall
5051,96,-0.757080078125,0.1767578125,0.661865234375,0.640625,0.0234375,3.5078125,11.66666698455811,-1.166666626930237,-198.6666717529297,NotFall
5081,97,-0.757080078125,0.1767578125,0.661865234375,0.640625,0.0234375,3.5078125,11.66666698455811,-1.166666626930237,-198.6666717529297,NotFall
5108,98,-0.757080078125,0.1767578125,0.661865234375,0.640625,0.0234375,3.5078125,11.66666698455811,-1.166666626930237,-198.6666717529297,NotFall
5442,99,-0.75439453125,0.157958984375,0.66552734375,0.578125,0.6640625,1.1171875,13.0,-2.166666746139526,-200.1666717529297,NotFall
532,0,0.892578125,-0.593505859375,0.10400390625,-1.5234375,0.9921875,-2.3984375,40.33333206176758,18.33333396911621,-172.5,NotFall
536,1,0.892578125,-0.593505859375,0.10400390625,-1.5234375,0.9921875,-2.3984375,40.33333206176758,18.33333396911621,-172.5,NotFall
551,2,0.8935546875,-0.59228515625,0.15478515625,-1.6015625,-0.296875,-2.0625,40.66666793823242,20.33333396911621,-173.3333282470703,NotFall
597,3,0.888671875,-0.586669921875,0.096923828125,-1.0703125,0.4765625,-0.7265625,41.5,16.66666603088379,-173.0,NotFall
646,4,0.900390625,-0.535400390625,0.107177734375,-2.6484375,-0.984375,-0.0703125,41.66666793823242,18.83333396911621,-173.1666717529297,NotFall
695,5,0.900146484375,-0.542724609375,0.1015625,0.8984375,-0.40625,-0.734375,42.0,18.33333396911621,-174.1666717529297,NotFall
744,6,0.889892578125,-0.5400390625,0.110595703125,-2.7890625,-0.1796875,0.5390625,42.0,17.5,-173.0,NotFall
792,7,0.892333984375,-0.540283203125,0.10205078125,-1.296875,2.8125,-0.6875,42.33333206176758,19.16666603088379,-172.1666717529297,NotFall
842,8,0.895751953125,-0.542724609375,0.09765625,-4.328125,2.546875,-0.828125,41.16666793823242,17.83333396911621,-174.1666717529297,NotFall
893,9,0.89892578125,-0.539306640625,0.0966796875,-1.125,2.0234375,0.1875,86.66666412353516,19.5,-172.5,NotFall
939,10,0.811279296875,-0.546142578125,0.093994140625,-2.4375,-0.578125,-2.6484375,42.0,15.0,-173.0,NotFall
1037,11,0.849365234375,-0.54833984375,0.108642578125,0.5703125,1.109375,-2.859375,42.0,15.0,-173.0,NotFall
1042,12,0.801513671875,-0.55419921875,0.096435546875,1.296875,1.2578125,-3.375,40.66666793823242,19.16666603088379,-173.0,NotFall
1135,13,0.8017578125,-0.558349609375,0.13916015625,-4.71875,2.21875,-1.6328125,40.66666793823242,19.16666603088379,-173.0,NotFall
1140,14,0.807861328125,-0.56103515625,0.1298828125,-3.6796875,2.0859375,0.4375,40.5,17.33333396911621,-173.5,NotFall
1236,15,0.878662109375,-0.630859375,0.13037109375,-4.8046875,2.59375,0.109375,40.5,17.33333396911621,-173.5,NotFall
1280,16,0.851806640625,-0.6015625,0.14013671875,-1.0,-0.8203125,-1.1796875,85.66666412353516,17.33333396911621,-173.1666717529297,NotFall
1329,17,0.883056640625,-0.59716796875,0.142333984375,-10.5546875,0.328125,-3.9375,85.66666412353516,17.33333396911621,-173.1666717529297,NotFall
1378,18,0.834716796875,-0.559814453125,0.153564453125,-8.4609375,1.0703125,-3.8828125,40.0,18.33333396911621,-174.8333282470703,NotFall
1427,19,0.78466796875,-0.559326171875,0.15625,-7.6875,7.15625,-2.9140625,42.16666793823242,18.83333396911621,-173.8333282470703,NotFall
1523,20,0.799072265625,-0.6357421875,0.19384765625,-7.8125,7.7578125,-1.65625,40.66666793823242,17.83333396911621,-173.6666717529297,NotFall
1526,21,0.94091796875,-0.650146484375,0.25830078125,-18.6328125,8.6796875,-0.7890625,41.0,18.0,-175.5,NotFall
1573,22,0.85205078125,-0.531494140625,0.31396484375,-2.6328125,6.8203125,3.6484375,40.66666793823242,17.83333396911621,-173.6666717529297,NotFall
1624,23,0.83935546875,-0.51123046875,0.270751953125,0.4375,6.21875,14.671875,41.33333206176758,16.5,-174.3333282470703,NotFall
1674,24,0.778564453125,-0.488525390625,0.218017578125,31.1484375,6.71875,26.9375,39.66666793823242,17.33333396911621,-175.5,NotFall
1720,25,0.7021484375,-0.562255859375,0.10400390625,20.9453125,4.3984375,36.734375,40.33333206176758,17.83333396911621,-174.8333282470703,NotFall
1772,26,0.715576171875,-0.650634765625,0.100830078125,-5.40625,-5.53125,46.203125,40.5,17.66666603088379,-175.8333282470703,NotFall
1819,27,0.774658203125,-0.648193359375,0.117919921875,-20.1484375,-17.2421875,50.7421875,39.16666793823242,18.33333396911621,-176.0,NotFall
1866,28,0.741943359375,-0.602294921875,0.2041015625,-21.140625,-29.2890625,44.546875,37.5,16.33333396911621,-177.1666717529297,NotFall
1914,29,0.7763671875,-0.618896484375,0.168701171875,-14.3828125,-36.59375,28.421875,36.66666793823242,-20.83333396911621,-175.6666717529297,NotFall
1963,30,0.890869140625,-0.7666015625,0.166259765625,-6.09375,-30.8828125,19.0625,34.66666793823242,-20.83333396911621,-176.5,NotFall
2011,31,1.1669921875,-0.870361328125,0.162353515625,-14.234375,-9.84375,12.625,33.5,20.33333396911621,-177.1666717529297,NotFall
2066,32,1.257568359375,-0.843505859375,0.1142578125,-41.1796875,1.609375,-30.7734375,34.66666793823242,20.66666603088379,-174.8333282470703,NotFall
2160,33,0.962158203125,-0.533203125,0.1484375,-10.71875,-7.453125,-87.453125,34.33333206176758,20.33333396911621,-174.8333282470703,NotFall
2164,34,0.962158203125,-0.533203125,0.1484375,-10.71875,-7.453125,-87.453125,34.33333206176758,20.33333396911621,-174.8333282470703,NotFall
2210,35,0.7939453125,-0.41748046875,0.049072265625,-31.6328125,-12.7265625,-85.1328125,36.33333206176758,20.66666603088379,-174.5,NotFall
2263,36,0.972412109375,-0.57470703125,0.076904296875,-23.5859375,6.8046875,-76.3515625,37.33333206176758,-21.33333396911621,-172.6666717529297,NotFall
2306,37,1.1494140625,-0.525390625,0.001708984375,-34.25,26.9140625,-73.40625,40.5,19.66666603088379,-173.5,NotFall
2360,38,0.8623046875,-0.39013671875,0.007080078125,-18.15625,17.4765625,-72.328125,42.16666793823242,18.5,-171.1666717529297,NotFall
2401,39,0.84228515625,-0.4091796875,0.01513671875,30.765625,-5.4140625,-49.28125,42.5,18.0,-171.1666717529297,NotFall
2450,40,0.746337890625,-0.49853515625,-0.030517578125,-6.1484375,-19.3515625,-31.15625,87.83333587646484,19.16666603088379,-171.0,NotFall
2499,41,0.6875,-0.417724609375,0.067138671875,-23.875,-20.0390625,-9.4375,88.0,18.83333396911621,-127.0,NotFall
2548,42,0.6689453125,-0.45654296875,0.0458984375,-15.5703125,-9.0703125,13.25,87.5,16.66666603088379,-124.5,NotFall
2598,43,0.7783203125,-0.432861328125,0.148193359375,1.1875,-0.1640625,39.203125,88.5,17.66666603088379,-126.1666641235352,NotFall
2646,44,0.8828125,-0.4794921875,0.154541015625,12.4453125,9.171875,62.390625,88.66666412353516,19.5,-126.0,NotFall
2694,45,0.94775390625,-0.536865234375,0.103271484375,16.921875,17.0,82.7890625,41.66666793823242,19.33333396911621,-127.6666641235352,NotFall
2745,46,1.065185546875,-0.609375,0.104248046875,13.5546875,27.5625,100.59375,42.33333206176758,19.5,-172.1666717529297,NotFall
2796,47,1.306884765625,-0.721435546875,0.18798828125,4.90625,54.3125,107.1328125,38.16666793823242,19.33333396911621,-173.5,NotFall
2892,48,0.618896484375,-0.968017578125,0.12060546875,-2.3359375,10.5390625,60.1328125,36.83333206176758,16.83333396911621,-179.6666717529297,NotFall
2897,49,0.618896484375,-0.968017578125,0.12060546875,-2.3359375,10.5390625,60.1328125,36.83333206176758,16.83333396911621,-179.6666717529297,NotFall
2989,50,0.7939453125,-0.4541015625,0.161376953125,42.375,27.8203125,-22.21875,29.0,17.83333396911621,-183.3333282470703,NotFall
2993,51,0.7939453125,-0.4541015625,0.161376953125,42.375,27.8203125,-22.21875,29.0,17.83333396911621,-183.3333282470703,NotFall
3090,52,0.71435546875,-0.542236328125,0.1103515625,84.4140625,22.828125,-55.9296875,36.33333206176758,17.0,-181.8333282470703,NotFall
3094,53,0.71435546875,-0.542236328125,0.1103515625,84.4140625,22.828125,-55.9296875,36.33333206176758,17.0,-181.8333282470703,NotFall
3182,54,0.73193359375,-0.58447265625,0.171875,28.75,-15.5859375,-52.765625,86.83333587646484,14.8333330154419,-173.8333282470703,NotFall
3186,55,0.73193359375,-0.58447265625,0.171875,28.75,-15.5859375,-52.765625,86.83333587646484,14.8333330154419,-173.8333282470703,NotFall
3296,56,0.7314453125,-0.4853515625,0.1748046875,8.8984375,-16.6953125,-40.5234375,86.83333587646484,14.8333330154419,-173.8333282470703,NotFall
3329,57,0.765869140625,-0.494873046875,0.170166015625,17.984375,-22.9375,-21.78125,90.0,16.5,-172.0,NotFall
3379,58,0.771484375,-0.556640625,0.20458984375,-6.640625,-31.9375,-1.046875,90.83333587646484,15.66666698455811,-170.8333282470703,NotFall
3425,59,0.86572265625,-0.64501953125,0.10595703125,-23.4609375,-28.4296875,15.8359375,88.83333587646484,15.66666698455811,-127.6666641235352,NotFall
3474,60,1.333740234375,-0.736083984375,0.107666015625,-27.1875,-0.9765625,46.0859375,90.0,16.83333396911621,-126.5,NotFall
3526,61,1.37646484375,-0.856201171875,0.14111328125,-36.71875,16.1171875,46.4140625,87.0,19.5,-171.3333282470703,NotFall
3575,62,0.93359375,-0.835205078125,0.0478515625,-75.125,-20.6015625,1.890625,41.16666793823242,18.66666603088379,-173.3333282470703,NotFall
3620,63,0.81298828125,-0.536376953125,0.04443359375,-104.7421875,-46.7578125,-28.21875,41.16666793823242,18.66666603088379,-173.3333282470703,NotFall
3669,64,0.92333984375,-0.733642578125,0.030517578125,-52.4375,-30.5625,-65.0390625,36.83333206176758,18.0,-174.6666717529297,NotFall
3719,65,0.828125,-0.598388671875,-0.10546875,7.890625,-32.4921875,-96.8359375,38.66666793823242,19.5,-175.6666717529297,NotFall
3768,66,0.686279296875,-0.7666015625,-0.216552734375,21.5625,-46.6484375,-112.921875,39.33333206176758,18.83333396911621,-173.8333282470703,NotFall
3867,67,0.6748046875,-0.728759765625,-0.28759765625,1.828125,-75.234375,-141.859375,89.66666412353516,18.83333396911621,-122.0,NotFall
3870,68,0.6748046875,-0.728759765625,-0.28759765625,1.828125,-75.234375,-141.859375,89.66666412353516,18.83333396911621,-122.0,NotFall
3911,69,0.643798828125,-0.709716796875,-0.254638671875,-0.3671875,-83.5390625,-135.4453125,95.33333587646484,17.33333396911621,-117.3333358764648,NotFall
3961,70,0.625244140625,-0.7265625,-0.278076171875,9.4765625,-83.578125,-128.125,99.5,20.33333396911621,-109.6666641235352,NotFall
4012,71,0.549072265625,-0.83740234375,-0.198974609375,4.328125,-79.375,-109.171875,101.6666641235352,18.83333396911621,-148.6666717529297,NotFall
4065,72,0.5263671875,-1.009033203125,-0.08740234375,12.28125,-58.4609375,-86.3125,105.6666641235352,16.5,-141.0,NotFall
4107,73,0.47802734375,-1.0546875,-0.10400390625,-11.7421875,-24.296875,-44.5,64.83333587646484,15.5,-140.0,NotFall
4159,74,0.277587890625,-1.207275390625,0.075439453125,31.9140625,-18.234375,-8.765625,64.83333587646484,15.8333330154419,-138.0,NotFall
4213,75,0.195556640625,-1.18505859375,0.0888671875,-8.46875,-17.59375,-32.4140625,66.5,14.16666698455811,-138.3333282470703,NotFall
4257,76,0.177978515625,-0.843017578125,-0.026123046875,-61.546875,-9.4375,-67.96875,67.16666412353516,15.3333330154419,-135.1666717529297,NotFall
4324,77,0.251220703125,-0.7919921875,-0.060546875,36.5625,14.4375,-69.84375,65.33333587646484,14.66666698455811,-134.8333282470703,NotFall
4352,78,0.146484375,-0.91162109375,-0.15234375,19.8359375,25.0859375,-76.2734375,68.16666412353516,14.66666698455811,-135.3333282470703,NotFall
4412,79,-0.08056640625,-0.8046875,0.01708984375,5.859375,25.4296875,-63.4140625,69.16666412353516,12.5,-134.0,NotFall
4449,80,-0.110595703125,-0.923583984375,-0.080322265625,20.5546875,27.5703125,-47.78125,71.16666412353516,12.8333330154419,-134.0,NotFall
4499,81,-0.26611328125,-0.94384765625,-0.079345703125,-23.453125,25.8984375,-39.15625,72.33333587646484,8.833333015441895,-132.0,NotFall
4547,82,-0.31689453125,-1.009521484375,-0.0830078125,-6.1796875,19.0078125,-37.5,71.5,8.333333015441895,-135.5,NotFall
4597,83,-0.386962890625,-1.030029296875,-0.03515625,-30.6015625,9.1328125,-47.7734375,74.0,5.5,-134.6666717529297,NotFall
4644,84,-0.438232421875,-0.81494140625,-0.092529296875,-38.2734375,-4.609375,-49.3125,72.0,6.333333492279053,-133.5,NotFall
4692,85,-0.3447265625,-0.959228515625,-0.121826171875,-12.1875,-14.4296875,-42.6171875,73.33333587646484,7.0,-136.5,NotFall
4743,86,-0.46533203125,-0.855712890625,-0.1484375,-15.546875,-17.515625,-32.75,72.16666412353516,6.5,-137.1666717529297,NotFall
4791,87,-0.573486328125,-0.779541015625,-0.208984375,-3.4375,-5.828125,9.6015625,74.16666412353516,5.833333492279053,-137.1666717529297,NotFall
4849,88,-0.351318359375,-1.09716796875,-0.441162109375,58.25,-12.8984375,52.5234375,74.16666412353516,5.0,-139.5,NotFall
4939,89,-0.09521484375,-1.09033203125,-0.256103515625,-21.078125,-48.265625,31.7890625,73.5,7.666666507720947,-135.8333282470703,NotFall
4943,90,-0.09521484375,-1.09033203125,-0.256103515625,-21.078125,-48.265625,31.7890625,73.5,7.666666507720947,-135.8333282470703,NotFall
5076,91,-0.130615234375,-0.919189453125,-0.055419921875,-4.734375,-33.6953125,12.625,70.5,10.16666698455811,-136.8333282470703,NotFall
5080,92,-0.130615234375,-0.919189453125,-0.055419921875,-4.734375,-33.6953125,12.625,70.5,10.16666698455811,-136.8333282470703,NotFall
5131,93,-0.0234375,-0.8310546875,-0.003173828125,-7.5546875,12.0234375,27.140625,70.66666412353516,10.0,-136.3333282470703,NotFall
5134,94,-0.0234375,-0.8310546875,-0.003173828125,-7.5546875,12.0234375,27.140625,70.66666412353516,10.0,-136.3333282470703,NotFall
5232,95,0.047607421875,-0.6005859375,0.082763671875,-27.65625,35.6484375,51.765625,70.66666412353516,10.0,-136.3333282470703,NotFall
5278,96,0.1962890625,-0.40869140625,0.043212890625,42.234375,61.9921875,107.109375,69.66666412353516,13.0,-138.3333282470703,NotFall
5327,97,0.381103515625,-0.838134765625,-0.06103515625,36.1171875,94.1015625,139.5859375,70.33333587646484,14.0,-139.0,NotFall
5379,98,0.529052734375,-0.760498046875,0.00830078125,-68.0078125,119.390625,159.921875,69.16666412353516,14.0,-140.5,NotFall
5427,99,0.77685546875,-0.896240234375,-0.10205078125,-102.9609375,139.859375,192.828125,64.0,17.83333396911621,-145.8333282470703,NotFall
101,0,-0.4658203125,0.877197265625,0.48486328125,-15.671875,1.859375,-2.2421875,-49.0,46.5,-191.5,NotFall
161,1,-0.4638671875,0.654541015625,0.63232421875,-9.03125,6.5703125,0.5078125,-49.0,45.33333206176758,-191.5,NotFall
357,2,-0.4150390625,0.55078125,0.58984375,15.8515625,-0.296875,18.171875,-48.66666793823242,-3.0,-182.1666717529297,NotFall
385,3,-0.47900390625,0.7646484375,0.554443359375,15.71875,13.1015625,6.234375,-46.83333206176758,45.5,-191.6666717529297,NotFall
413,4,-0.58203125,0.656005859375,0.689453125,17.3203125,3.0390625,-7.265625,-50.0,-2.833333253860474,-185.5,NotFall
422,5,-0.58203125,0.656005859375,0.689453125,17.3203125,3.0390625,-7.265625,-50.0,-2.833333253860474,-185.5,NotFall
443,6,-0.58203125,0.656005859375,0.689453125,17.3203125,3.0390625,-7.265625,-50.0,-2.833333253860474,-185.5,NotFall
458,7,-0.569580078125,0.616455078125,0.63134765625,-7.8046875,-3.21875,-1.0546875,-49.66666793823242,45.5,-150.6666717529297,NotFall
473,8,-0.569580078125,0.616455078125,0.63134765625,-7.8046875,-3.21875,-1.0546875,-49.66666793823242,45.5,-150.6666717529297,NotFall
489,9,-0.569580078125,0.616455078125,0.63134765625,-7.8046875,-3.21875,-1.0546875,-49.66666793823242,45.5,-150.6666717529297,NotFall
508,10,-0.47705078125,0.66748046875,0.566162109375,1.7890625,-4.8671875,-4.8515625,-51.83333206176758,-0.1666666716337204,-185.6666717529297,NotFall
553,11,-0.504150390625,0.680908203125,0.497802734375,20.390625,12.1640625,-16.9140625,-49.83333206176758,45.66666793823242,-188.8333282470703,NotFall
603,12,-0.517333984375,0.706298828125,0.49951171875,17.6015625,25.78125,-40.4140625,-47.33333206176758,45.33333206176758,-190.0,NotFall
660,13,-0.4169921875,0.759033203125,0.576416015625,16.6875,46.203125,-50.5,-47.16666793823242,-2.0,-189.0,NotFall
705,14,-0.515380859375,0.81982421875,0.536865234375,19.234375,49.171875,-66.859375,-49.66666793823242,-1.166666626930237,-187.1666717529297,NotFall
804,15,-0.4267578125,0.72021484375,0.55029296875,23.046875,46.0234375,-70.8125,-50.83333206176758,-0.3333333432674408,-188.3333282470703,NotFall
850,16,-0.459716796875,0.677978515625,0.541015625,2.0078125,37.078125,-67.15625,-50.83333206176758,46.66666793823242,-188.3333282470703,NotFall
921,17,-0.364501953125,0.776611328125,0.53857421875,-19.15625,36.921875,-51.53125,-48.16666793823242,55.83333206176758,-155.8333282470703,NotFall
950,18,-0.3603515625,0.766845703125,0.58251953125,-23.796875,30.09375,-38.875,-47.83333206176758,56.66666793823242,-152.3333282470703,NotFall
997,19,-0.374267578125,0.66259765625,0.589599609375,-25.8203125,28.1171875,-32.3671875,-47.33333206176758,48.5,-185.6666717529297,NotFall
1043,20,-0.356201171875,0.6171875,0.550537109375,-10.1875,20.8984375,-20.3671875,-45.16666793823242,57.66666793823242,-153.0,NotFall
1104,21,-0.378662109375,0.61181640625,0.6171875,-0.734375,7.5703125,-14.171875,-46.16666793823242,59.5,-154.0,NotFall
1156,22,-0.29248046875,0.6318359375,0.628173828125,5.6640625,0.2890625,-4.4921875,-46.33333206176758,59.33333206176758,-151.8333282470703,NotFall
1213,23,-0.28857421875,0.71044921875,0.59326171875,-26.46875,2.859375,-3.1015625,-44.16666793823242,59.0,-153.5,NotFall
1246,24,-0.299072265625,0.72021484375,0.495849609375,-9.234375,-6.0703125,13.21875,-45.33333206176758,50.5,-185.3333282470703,NotFall
1295,25,-0.294189453125,0.78173828125,0.513671875,-18.765625,-5.359375,16.015625,-45.0,59.0,-151.6666717529297,NotFall
1344,26,-0.400390625,0.79736328125,0.524169921875,-7.0390625,-11.5859375,21.53125,-46.16666793823242,50.5,-185.0,NotFall
1392,27,-0.3984375,0.8818359375,0.43408203125,-18.9765625,-20.9921875,17.703125,-47.5,57.66666793823242,-151.0,NotFall
1441,28,-0.376953125,0.8759765625,0.425537109375,-9.984375,-20.234375,15.375,-44.33333206176758,57.66666793823242,-149.8333282470703,NotFall
1489,29,-0.396240234375,0.806640625,0.427001953125,-12.8125,-17.8125,12.4140625,-45.0,56.66666793823242,-150.0,NotFall
1541,30,-0.404296875,0.7939453125,0.421875,-16.4375,-17.9296875,6.0234375,-47.16666793823242,50.0,-182.0,NotFall
1590,31,-0.35498046875,0.792236328125,0.420166015625,-6.5078125,-13.90625,1.203125,-44.16666793823242,55.83333206176758,-190.0,NotFall
1625,32,-0.35693359375,0.78857421875,0.42236328125,0.2421875,-5.6015625,-4.0859375,-43.83333206176758,55.83333206176758,-190.8333282470703,NotFall
1673,33,-0.458740234375,0.828125,0.412109375,6.6796875,-3.375,-1.7890625,-44.16666793823242,56.16666793823242,-190.8333282470703,NotFall
1721,34,-0.4462890625,0.82470703125,0.416015625,-3.953125,2.703125,-6.59375,-45.5,56.83333206176758,-191.3333282470703,NotFall
1771,35,-0.444091796875,0.742919921875,0.4248046875,2.578125,3.7578125,-4.28125,-46.33333206176758,54.83333206176758,-189.8333282470703,NotFall
1820,36,-0.366455078125,0.72705078125,0.512451171875,-2.8046875,8.8046875,-4.2734375,-44.33333206176758,54.33333206176758,-191.6666717529297,NotFall
1867,37,-0.365966796875,0.729736328125,0.485595703125,0.0859375,7.546875,-1.140625,-46.33333206176758,58.5,-191.0,NotFall
1921,38,-0.44140625,0.74462890625,0.58203125,2.15625,5.3046875,-6.6015625,-47.5,48.33333206176758,-183.1666717529297,NotFall
1975,39,-0.356201171875,0.749267578125,0.537841796875,7.8515625,-2.8359375,-8.7265625,-48.0,49.16666793823242,-182.8333282470703,NotFall
2018,40,-0.3857421875,0.718994140625,0.543701171875,13.5703125,-10.1796875,-5.6328125,-45.5,56.83333206176758,-191.6666717529297,NotFall
2062,41,-0.307861328125,0.7685546875,0.53662109375,-2.125,-16.125,-5.3671875,-45.5,55.16666793823242,-149.8333282470703,NotFall
2117,42,-0.285400390625,0.72412109375,0.496826171875,-11.328125,-15.1484375,-6.765625,-47.5,56.5,-150.1666717529297,NotFall
2165,43,-0.28271484375,0.839599609375,0.52001953125,-14.484375,-11.75,-7.0078125,-45.33333206176758,58.16666793823242,-149.6666717529297,NotFall
2248,44,-0.330322265625,0.797119140625,0.517578125,-2.0,-9.8515625,-6.046875,-44.16666793823242,56.66666793823242,-190.8333282470703,NotFall
2283,45,-0.33544921875,0.807373046875,0.43310546875,-11.40625,-10.3203125,-8.6640625,-47.16666793823242,50.83333206176758,-182.5,NotFall
